,gt_path,recon_path,recon_step_idx,recon_timestep,snr,bpp,psnr,lpips
54,data/imagenet_subset/img_0044.png,results/SD-1.5-base/imagenet_subset/897/img_0044.png,3,897,0.12235153466463089,0.00152587890625,9.809715956583386,0.6892057657241821
55,data/imagenet_subset/img_0044.png,results/SD-1.5-base/imagenet_subset/780/img_0044.png,7,780,0.21504519879817963,0.0023193359375,10.606124268263246,0.6724365949630737
56,data/imagenet_subset/img_0044.png,results/SD-1.5-base/imagenet_subset/688/img_0044.png,11,688,0.31578636169433594,0.00372314453125,12.09538228512745,0.6019028425216675
57,data/imagenet_subset/img_0044.png,results/SD-1.5-base/imagenet_subset/591/img_0044.png,16,591,0.45361724495887756,0.006195068359375,12.986593421839718,0.5944106578826904
58,data/imagenet_subset/img_0044.png,results/SD-1.5-base/imagenet_subset/498/img_0044.png,23,498,0.62415611743927,0.0098876953125,14.38455414569825,0.4821942150592804
59,data/imagenet_subset/img_0044.png,results/SD-1.5-base/imagenet_subset/390/img_0044.png,34,390,0.8903988003730774,0.01654052734375,15.593376120498338,0.3855603337287903
60,data/imagenet_subset/img_0044.png,results/SD-1.5-base/imagenet_subset/296/img_0044.png,45,296,1.2219622135162354,0.025146484375,16.901087875247267,0.31966596841812134
61,data/imagenet_subset/img_0044.png,results/SD-1.5-base/imagenet_subset/200/img_0044.png,61,200,1.756588339805603,0.0380859375,18.1350219343451,0.23346422612667084
62,data/imagenet_subset/img_0044.png,results/SD-1.5-base/imagenet_subset/099/img_0044.png,89,99,2.9462459087371826,0.06195068359375,19.73791617675681,0.16185437142848969
63,data/imagenet_subset/img_0044.png,results/SD-1.5-base/imagenet_subset/090/img_0044.png,93,90,3.1350831985473633,0.0655517578125,19.962785632114656,0.15767446160316467
64,data/imagenet_subset/img_0044.png,results/SD-1.5-base/imagenet_subset/080/img_0044.png,97,80,3.3790369033813477,0.06988525390625,20.155202726133176,0.14869888126850128
65,data/imagenet_subset/img_0044.png,results/SD-1.5-base/imagenet_subset/070/img_0044.png,102,70,3.670657157897949,0.074737548828125,20.390133339137545,0.14322710037231445
66,data/imagenet_subset/img_0044.png,results/SD-1.5-base/imagenet_subset/060/img_0044.png,107,60,4.028669834136963,0.080657958984375,20.619793993107677,0.13655276596546173
67,data/imagenet_subset/img_0044.png,results/SD-1.5-base/imagenet_subset/050/img_0044.png,112,50,4.484228134155273,0.087646484375,20.888900335933307,0.13077199459075928
68,data/imagenet_subset/img_0044.png,results/SD-1.5-base/imagenet_subset/040/img_0044.png,121,40,5.0941619873046875,0.096649169921875,21.180168785920152,0.12095858156681061
69,data/imagenet_subset/img_0044.png,results/SD-1.5-base/imagenet_subset/030/img_0044.png,131,30,5.9767746925354,0.10845947265625,21.432163100931426,0.11451812088489532
70,data/imagenet_subset/img_0044.png,results/SD-1.5-base/imagenet_subset/020/img_0044.png,141,20,7.437664031982422,0.12554931640625,21.79392511121195,0.10536681115627289
71,data/imagenet_subset/img_0044.png,results/SD-1.5-base/imagenet_subset/010/img_0044.png,151,10,10.687459945678711,0.157745361328125,22.225848936419812,0.09274272620677948
72,data/imagenet_subset/img_0001.png,results/SD-1.5-base/imagenet_subset/897/img_0001.png,3,897,0.12235153466463089,0.00164794921875,11.352471408203265,0.7459065914154053
73,data/imagenet_subset/img_0001.png,results/SD-1.5-base/imagenet_subset/780/img_0001.png,7,780,0.21504519879817963,0.002471923828125,13.34210447944335,0.6793460845947266
74,data/imagenet_subset/img_0001.png,results/SD-1.5-base/imagenet_subset/688/img_0001.png,11,688,0.31578636169433594,0.0035400390625,15.529758716869528,0.6616895794868469
75,data/imagenet_subset/img_0001.png,results/SD-1.5-base/imagenet_subset/591/img_0001.png,16,591,0.45361724495887756,0.00543212890625,17.07592439918517,0.5536459684371948
76,data/imagenet_subset/img_0001.png,results/SD-1.5-base/imagenet_subset/498/img_0001.png,23,498,0.62415611743927,0.007904052734375,18.86308467252666,0.33920904994010925
77,data/imagenet_subset/img_0001.png,results/SD-1.5-base/imagenet_subset/390/img_0001.png,34,390,0.8903988003730774,0.01220703125,20.941821065077608,0.25139519572257996
78,data/imagenet_subset/img_0001.png,results/SD-1.5-base/imagenet_subset/296/img_0001.png,45,296,1.2219622135162354,0.0174560546875,22.295825129094993,0.22351154685020447
79,data/imagenet_subset/img_0001.png,results/SD-1.5-base/imagenet_subset/200/img_0001.png,61,200,1.756588339805603,0.0250244140625,24.01291922794924,0.18786737322807312
80,data/imagenet_subset/img_0001.png,results/SD-1.5-base/imagenet_subset/099/img_0001.png,89,99,2.9462459087371826,0.042022705078125,25.68564776783103,0.1436500996351242
81,data/imagenet_subset/img_0001.png,results/SD-1.5-base/imagenet_subset/090/img_0001.png,93,90,3.1350831985473633,0.044586181640625,25.84600406869342,0.13772694766521454
82,data/imagenet_subset/img_0001.png,results/SD-1.5-base/imagenet_subset/080/img_0001.png,97,80,3.3790369033813477,0.0477294921875,26.105929649393822,0.1326483190059662
83,data/imagenet_subset/img_0001.png,results/SD-1.5-base/imagenet_subset/070/img_0001.png,102,70,3.670657157897949,0.051666259765625,26.223327494487098,0.1287204772233963
84,data/imagenet_subset/img_0001.png,results/SD-1.5-base/imagenet_subset/060/img_0001.png,107,60,4.028669834136963,0.056396484375,26.46941743884141,0.12303992360830307
85,data/imagenet_subset/img_0001.png,results/SD-1.5-base/imagenet_subset/050/img_0001.png,112,50,4.484228134155273,0.0618896484375,26.781813480281897,0.11747310310602188
86,data/imagenet_subset/img_0001.png,results/SD-1.5-base/imagenet_subset/040/img_0001.png,121,40,5.0941619873046875,0.06939697265625,27.01837016669179,0.1137445867061615
87,data/imagenet_subset/img_0001.png,results/SD-1.5-base/imagenet_subset/030/img_0001.png,131,30,5.9767746925354,0.0794677734375,27.355780131350677,0.10902151465415955
88,data/imagenet_subset/img_0001.png,results/SD-1.5-base/imagenet_subset/020/img_0001.png,141,20,7.437664031982422,0.094696044921875,27.725979616834447,0.09949968755245209
89,data/imagenet_subset/img_0001.png,results/SD-1.5-base/imagenet_subset/010/img_0001.png,151,10,10.687459945678711,0.123779296875,28.11732153342867,0.09001999348402023
90,data/imagenet_subset/img_0041.png,results/SD-1.5-base/imagenet_subset/897/img_0041.png,3,897,0.12235153466463089,0.0015869140625,12.949194490641913,0.72350013256073
91,data/imagenet_subset/img_0041.png,results/SD-1.5-base/imagenet_subset/780/img_0041.png,7,780,0.21504519879817963,0.002349853515625,16.635936463705022,0.7584332823753357
92,data/imagenet_subset/img_0041.png,results/SD-1.5-base/imagenet_subset/688/img_0041.png,11,688,0.31578636169433594,0.0032958984375,17.091486519708354,0.5159294605255127
93,data/imagenet_subset/img_0041.png,results/SD-1.5-base/imagenet_subset/591/img_0041.png,16,591,0.45361724495887756,0.00506591796875,17.0388169075414,0.5062646865844727
94,data/imagenet_subset/img_0041.png,results/SD-1.5-base/imagenet_subset/498/img_0041.png,23,498,0.62415611743927,0.008148193359375,18.561409854983644,0.480480819940567
95,data/imagenet_subset/img_0041.png,results/SD-1.5-base/imagenet_subset/390/img_0041.png,34,390,0.8903988003730774,0.01422119140625,18.957916878056608,0.42705589532852173
96,data/imagenet_subset/img_0041.png,results/SD-1.5-base/imagenet_subset/296/img_0041.png,45,296,1.2219622135162354,0.02239990234375,19.89497507035145,0.352914035320282
97,data/imagenet_subset/img_0041.png,results/SD-1.5-base/imagenet_subset/200/img_0041.png,61,200,1.756588339805603,0.035552978515625,20.585884798528845,0.2755996584892273
98,data/imagenet_subset/img_0041.png,results/SD-1.5-base/imagenet_subset/099/img_0041.png,89,99,2.9462459087371826,0.060882568359375,21.603691746637924,0.2039555162191391
99,data/imagenet_subset/img_0041.png,results/SD-1.5-base/imagenet_subset/090/img_0041.png,93,90,3.1350831985473633,0.06463623046875,21.68701515195596,0.19386160373687744
100,data/imagenet_subset/img_0041.png,results/SD-1.5-base/imagenet_subset/080/img_0041.png,97,80,3.3790369033813477,0.069549560546875,21.82920238096465,0.1859409362077713
101,data/imagenet_subset/img_0041.png,results/SD-1.5-base/imagenet_subset/070/img_0041.png,102,70,3.670657157897949,0.074615478515625,21.898452945582694,0.17750196158885956
102,data/imagenet_subset/img_0041.png,results/SD-1.5-base/imagenet_subset/060/img_0041.png,107,60,4.028669834136963,0.0806884765625,22.087911216335673,0.1648465096950531
103,data/imagenet_subset/img_0041.png,results/SD-1.5-base/imagenet_subset/050/img_0041.png,112,50,4.484228134155273,0.08837890625,22.272595237909,0.16023780405521393
104,data/imagenet_subset/img_0041.png,results/SD-1.5-base/imagenet_subset/040/img_0041.png,121,40,5.0941619873046875,0.0972900390625,22.470351016168575,0.15116596221923828
105,data/imagenet_subset/img_0041.png,results/SD-1.5-base/imagenet_subset/030/img_0041.png,131,30,5.9767746925354,0.10968017578125,22.663720922010995,0.1396217793226242
106,data/imagenet_subset/img_0041.png,results/SD-1.5-base/imagenet_subset/020/img_0041.png,141,20,7.437664031982422,0.12786865234375,22.875380787161312,0.12790966033935547
